application_id,outcome,monthly_income,effective_monthly_income,monthly_stable_income,monthly_gig_income,income_stability_score,income_regularity_score,has_verifiable_income,income_sources_count,income_trend,income_trend_pct,average_balance,minimum_balance,maximum_balance,days_in_overdraft,overdraft_frequency,overdraft_days_per_month,end_of_month_average,failed_payments_count,failed_payments_count_45d,bank_charges_count_90d,gambling_percentage,gambling_frequency,debt_collection_activity,new_credit_providers_90d,savings_activity,savings_behavior_score,has_gambling_concern,has_failed_payment_concern,has_new_credit_burst,flag_low_income_stability,flag_low_debt_management,flag_low_credit_activity,flag_no_savings,risk_flag_count,risk_tier,debt_to_income_ratio,essential_ratio,monthly_disposable,post_loan_disposable,disposable_ratio,max_affordable_amount,monthly_debt_payments,monthly_hcstc_payments,active_hcstc_count,active_hcstc_count_90d,monthly_essential_total,monthly_discretionary_total,error
RECORD_655871,1,2538.7183333333337,2538.7183333333332,0.0,0.0,84.1,40.0,0.0,0.0,decreasing,-12.7,-261.63,-1600.0,5291.68,139.0,10.0,46.33,-261.63,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,15.6,102.7,-242.91,-489.51,-9.6,0.0,395.88,263.08,25.0,7.0,2211.8933333333334,173.85666666666668,
RECORD_655945,2,3484.275,3484.275,5.215000000000001,0.0,77.6,60.0,1.0,1.0,stable,-0.9,132.05,-697.4,1643.58,44.0,25.0,14.67,132.05,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.9,49.8,1065.81,819.21,30.6,1500.0,831.4916666666664,397.52166666666653,9.0,6.0,1468.175,118.79500000000003,
RECORD_655996,2,3441.06,3441.0600000000004,2393.3766666666666,0.0,66.8,40.0,1.0,1.0,decreasing,-19.5,93.63,-416.7,2708.72,167.0,20.0,55.67,93.63,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,21.5,82.7,62.67,-183.93,1.8,25.7,738.285,421.94499999999994,27.0,5.0,2045.7083333333337,594.3933333333331,
RECORD_655998,1,5270.693333333333,5270.693333333333,49.37166666666666,0.0,81.8,60.0,1.0,1.0,stable,7.2,-13.67,-2526.25,2451.15,196.0,32.0,65.33,-13.67,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,8.9,28.7,3410.46,3163.86,64.7,1500.0,469.6533333333333,44.931666666666665,4.0,3.0,1223.3349999999996,167.24333333333342,
RECORD_656086,2,5230.156666666667,5230.156666666667,3985.5266666666666,0.0,65.5,60.0,1.0,1.0,increasing,33.6,233.05,-2193.94,3171.29,25.0,22.0,8.33,233.05,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,13.5,96.5,-93.53,-340.13,-1.8,0.0,704.17,95.56166666666665,5.0,2.0,4300.885,318.635,
RECORD_656263,2,1887.6566666666665,1887.6566666666665,1452.5533333333333,0.0,54.3,60.0,1.0,2.0,increasing,68.7,-958.44,-1561.39,850.44,237.0,9.0,79.0,-958.44,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,2.6,104.6,15.61,-230.99,0.8,0.0,49.343333333333334,0.5,2.0,1.0,1525.816666666665,296.89166666666677,
RECORD_656525,2,2956.7433333333333,2956.743333333334,2673.3333333333335,1.765,60.4,60.0,1.0,2.0,increasing,51.8,595.06,-199.91,3278.23,20.0,19.0,6.67,595.06,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,21.4,98.8,-432.43,-679.03,-14.6,0.0,633.0983333333332,0.0,0.0,0.0,1653.315,1102.7599999999989,
RECORD_656897,2,3869.968333333333,3869.9683333333332,30.326666666666668,70.37666666666667,61.7,60.0,1.0,2.0,decreasing,-25.7,244.4,-299.76,1576.38,31.0,20.0,10.33,244.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,7.9,72.7,968.04,721.44,25.0,1500.0,304.275,244.67666666666665,2.0,1.0,2160.361666666666,437.2916666666669,
RECORD_656939,2,2299.7583333333337,2299.7583333333337,2071.0800000000004,0.0,92.5,40.0,1.0,1.0,stable,1.6,-464.41,-1583.1,1396.42,247.0,6.0,82.33,-464.41,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,14.6,11.3,1726.12,1479.52,75.1,1500.0,336.13499999999993,201.31499999999997,4.0,2.0,215.9816666666669,21.524999999999995,
RECORD_656971,2,4099.054999999999,4099.054999999999,9.316666666666666,0.0,87.3,60.0,1.0,1.0,stable,4.8,-2044.46,-3319.2,1052.16,137.0,4.0,45.67,-2044.46,12.0,2.0,3.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,8.9,22.1,2905.2,2658.6,70.9,1500.0,365.9316666666667,245.02666666666667,7.0,4.0,770.8999999999999,57.025000000000006,
RECORD_656979,2,3639.418333333333,3639.418333333333,802.8333333333334,0.0,49.8,60.0,1.0,1.0,decreasing,-28.0,-572.49,-3345.51,5920.66,216.0,1.0,72.0,-572.49,8.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,32.2,43.9,1007.18,760.58,27.7,1500.0,1170.6566666666663,48.92000000000001,20.0,11.0,1371.3866666666665,90.19666666666666,
RECORD_657018,2,2243.721666666667,2243.721666666667,1501.3566666666668,15.001666666666667,64.4,60.0,1.0,3.0,increasing,85.1,395.63,-212.05,1470.22,1.0,1.0,0.33,395.63,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,7.9,79.1,425.3,178.7,19.0,760.96,178.01,1.1666666666666667,1.0,0.0,1353.3066666666668,287.1016666666668,
RECORD_657035,2,2895.0049999999997,2895.0049999999997,2121.5416666666665,0.0,80.7,60.0,1.0,1.0,decreasing,-21.4,-839.8,-1311.16,549.84,251.0,2.0,83.67,-839.8,0.0,0.0,0.0,0.1,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,28.0,69.1,245.59,-1.01,8.5,396.57,809.8616666666666,338.37833333333316,10.0,4.0,1597.6250000000002,241.93166666666679,
RECORD_657397,2,2315.076666666667,2315.076666666667,2043.9916666666668,0.0,80.6,60.0,1.0,1.0,increasing,15.7,106.08,-954.52,1811.51,64.0,25.0,21.33,106.08,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,21.8,30.0,1171.08,924.48,50.6,1500.0,505.1916666666667,183.77666666666664,13.0,5.0,547.33,91.47666666666669,
RECORD_657520,2,3129.8650000000002,3129.8650000000002,2511.816666666667,0.0,85.2,60.0,1.0,1.0,increasing,24.6,147.87,-823.71,4066.57,61.0,24.0,20.33,147.87,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,5.4,45.9,1651.74,1405.14,52.8,1500.0,168.165,0.0,1.0,0.0,1272.4666666666667,37.49666666666667,
RECORD_657601,2,4450.728333333334,4450.7283333333335,4035.9700000000007,0.0,84.7,60.0,1.0,1.0,decreasing,-17.6,1019.62,-28.46,7017.17,7.0,5.0,2.33,1019.62,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,28.2,42.0,1462.08,1215.48,32.9,1500.0,1255.0433333333335,411.86000000000007,13.0,4.0,1349.1566666666668,384.44666666666666,
RECORD_657622,2,3948.97,3948.9700000000003,2768.7766666666666,0.0,75.3,60.0,1.0,1.0,stable,-6.4,-1057.7,-2109.96,1380.06,166.0,3.0,55.33,-1057.7,12.0,2.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,16.1,19.8,2599.57,2352.97,65.8,1500.0,634.9749999999999,223.88166666666663,13.0,6.0,672.9350000000001,41.486666666666665,
RECORD_657624,1,3703.7966666666666,3703.796666666666,0.0,1.1416666666666666,82.0,60.0,0.0,1.0,increasing,12.4,91.36,-499.9,1110.41,59.0,45.0,19.67,91.36,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,11.9,70.1,871.17,624.57,23.5,1500.0,440.41,207.26166666666666,1.0,1.0,2046.4000000000008,345.81999999999994,
RECORD_657637,2,7429.968333333334,7429.968333333334,4680.615000000001,0.0,64.2,60.0,1.0,1.0,increasing,82.9,240.37,-178.0,1473.67,49.0,34.0,16.33,240.37,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,11.1,11.9,5794.54,5547.94,78.0,1500.0,823.755,328.3916666666667,25.0,10.0,701.1883333333334,110.48666666666668,
RECORD_657778,2,2014.42,2014.42,29.521666666666665,0.0,79.9,60.0,1.0,1.0,increasing,11.0,680.53,-26.86,3202.4,4.0,3.0,1.33,680.53,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,15.1,61.8,559.14,312.54,27.8,1032.31,303.49666666666667,0.0,0.0,0.0,931.8416666666666,219.94499999999996,
RECORD_658424,1,9382.885,9382.885,6061.028333333333,0.0,69.3,40.0,1.0,1.0,increasing,24.6,-1080.34,-2288.98,5893.04,205.0,11.0,68.33,-1080.34,12.0,2.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,14.9,19.5,6313.22,6066.62,67.3,1500.0,1397.45,585.1866666666666,11.0,5.0,1587.8133333333333,84.40166666666667,
RECORD_658449,2,6537.048333333335,6537.048333333334,5391.143333333334,0.0,94.6,60.0,1.0,1.0,stable,-1.2,72.59,-922.17,3934.14,129.0,21.0,43.0,72.59,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,15.0,53.5,2325.05,2078.45,35.6,1500.0,983.4766666666667,139.61,8.0,0.0,2665.0566666666664,563.4633333333333,
RECORD_658708,2,3796.2583333333337,3796.258333333334,0.0,16.26,31.4,60.0,0.0,1.0,increasing,22.3,100.26,-431.24,2158.95,86.0,48.0,28.67,100.26,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,7.5,59.9,1422.37,1175.77,37.5,1500.0,283.745,27.46666666666667,1.0,0.0,1845.1750000000002,244.97333333333336,
RECORD_658862,2,7482.076666666667,7482.076666666666,22.923333333333332,0.0,54.5,60.0,1.0,1.0,decreasing,-18.4,-938.49,-6657.74,6319.97,212.0,13.0,70.67,-938.49,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,21.0,35.3,3503.91,3257.31,46.8,1500.0,1569.2283333333332,528.2233333333332,43.0,13.0,2288.3483333333334,120.59333333333338,
RECORD_658901,2,6718.596666666667,6718.596666666667,4279.293333333334,0.0,74.0,60.0,1.0,1.0,stable,1.1,-265.23,-2962.69,2700.0,102.0,21.0,34.0,-265.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.0,1.3,6575.14,6328.54,97.9,1500.0,65.0,0.0,0.0,0.0,78.45333333333333,0.0,
RECORD_658950,2,1723.3,1723.3,1490.0,0.0,50.0,80.0,1.0,1.0,stable,0.0,-17.92,-532.77,86.38,13.0,6.0,4.33,-17.92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.1,21.0,1381.0,1134.4,80.1,1500.0,1.5583333333333333,0.0,0.0,0.0,215.56,125.17999999999999,
RECORD_659150,2,15248.580000000004,15248.580000000004,3663.763333333333,0.0,61.0,60.0,1.0,1.0,increasing,59.7,-500.28,-1691.0,1301.02,218.0,9.0,72.67,-500.28,1.0,0.0,0.0,1.9,8.0,64.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,3.9,20.4,11776.16,11529.56,77.2,1500.0,594.2116666666667,269.33,2.0,1.0,2298.629999999999,579.5833333333333,
RECORD_659732,2,2068.0766666666673,2068.076666666667,1753.5500000000002,7.198333333333333,83.5,40.0,1.0,2.0,increasing,17.6,-631.44,-1100.0,1150.91,210.0,11.0,70.0,-631.44,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,12.6,45.9,931.03,684.43,45.0,1500.0,259.89666666666665,80.71166666666666,4.0,2.0,717.7316666666657,159.41666666666666,
RECORD_659763,1,4728.6916666666675,4728.6916666666675,0.0,0.0,53.6,40.0,0.0,0.0,increasing,10.8,2.26,-373.43,518.3,84.0,29.0,28.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,13.7,82.9,469.79,223.19,9.9,851.15,649.0233333333333,137.53666666666666,1.0,1.0,3121.976666666667,487.9049999999999,
RECORD_660397,2,3370.595,3370.5949999999993,2247.43,0.0,84.2,60.0,1.0,1.0,increasing,24.3,-1167.24,-2547.47,2410.85,287.0,8.0,95.67,-1167.24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,20.3,37.9,1504.46,1257.86,44.6,1500.0,685.8000000000001,526.36,17.0,7.0,971.0533333333333,209.28,
RECORD_660632,2,8534.033333333333,8534.033333333333,3120.7799999999993,0.8483333333333333,80.7,60.0,1.0,2.0,increasing,40.5,1665.81,-218.46,8299.31,4.0,4.0,1.33,1665.81,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,7.4,49.1,4038.86,3792.26,47.3,1500.0,630.1666666666667,0.0,0.0,0.0,3249.536666666667,615.4666666666662,
RECORD_660680,1,2127.125,2127.1250000000005,0.0,0.0,70.9,40.0,0.0,0.0,decreasing,-10.6,294.42,-86.72,1876.17,5.0,5.0,1.67,294.42,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,10.5,66.1,601.96,355.36,28.3,1119.15,224.37166666666667,168.46666666666667,4.0,4.0,1044.1083333333333,256.6816666666668,
RECORD_660736,2,5301.88,5301.88,225.90333333333334,0.0,83.7,40.0,1.0,1.0,stable,-5.6,469.41,-2014.93,4105.48,54.0,28.0,18.0,469.41,0.0,0.0,0.0,0.1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,9.3,43.1,2695.3,2448.7,50.8,1500.0,490.67833333333334,0.0,0.0,0.0,1670.0416666666665,445.8633333333333,
RECORD_660839,2,3335.8516666666674,3335.8516666666674,108.755,0.0,84.4,40.0,1.0,1.0,stable,2.5,437.58,-200.0,3321.39,5.0,5.0,1.67,437.58,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,5.7,61.9,1193.74,947.14,35.8,1500.0,189.215,30.040000000000003,9.0,0.0,1120.97,831.9266666666667,
RECORD_661008,2,9020.474999999999,9020.474999999999,11.508333333333333,5.708333333333333,74.5,60.0,1.0,2.0,increasing,28.7,97.04,-1253.93,2948.76,106.0,59.0,35.33,97.04,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,1.7,52.0,4532.35,4285.75,50.2,1500.0,155.87166666666667,0.0,0.0,0.0,3558.8983333333326,773.3583333333312,
RECORD_661160,1,3577.688333333334,3577.6883333333335,2816.275,444.0133333333335,77.6,60.0,1.0,2.0,increasing,16.0,-1084.71,-1846.86,-750.0,232.0,0.0,77.33,-1084.71,12.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,9.4,1.9,3179.1,2932.5,88.9,1500.0,336.9866666666667,40.88,1.0,1.0,56.825,4.778333333333333,
RECORD_661251,2,6161.493333333333,6161.493333333334,88.5,105.65499999999999,13.3,40.0,1.0,2.0,decreasing,-49.8,664.8,-1579.26,12395.63,83.0,9.0,27.67,664.8,0.0,0.0,0.0,0.1,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,27.4,42.4,2048.53,1801.93,33.2,1500.0,1689.2133333333334,569.4966666666667,5.0,4.0,1894.0749999999985,529.6766666666665,
RECORD_661687,2,3783.378333333334,3783.3783333333336,3206.786666666667,0.0,88.9,60.0,1.0,1.0,increasing,20.6,412.25,-1536.38,2016.13,12.0,10.0,4.0,412.25,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.0,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,CLEAN,12.7,94.4,34.7,-211.9,0.9,0.0,480.26666666666665,247.60500000000002,3.0,1.0,3014.3583333333336,254.0533333333333,
RECORD_661773,2,3592.9549999999995,3592.9549999999995,2.0,0.0,87.1,60.0,1.0,1.0,stable,8.0,-800.56,-1160.31,-63.75,255.0,0.0,85.0,-800.56,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,14.9,26.2,2200.64,1954.04,61.2,1500.0,534.8283333333334,113.53833333333336,5.0,3.0,832.7683333333337,24.721666666666664,
RECORD_661884,2,4367.676666666667,4367.676666666667,2825.01,0.0,84.4,60.0,1.0,1.0,stable,-5.7,395.63,-108.33,3055.54,16.0,11.0,5.33,395.63,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,10.0,57.4,1647.31,1400.71,37.7,1500.0,434.9416666666666,296.6766666666667,29.0,7.0,2208.6866666666665,76.74333333333334,
RECORD_662229,2,5184.8983333333335,5184.8983333333335,2601.826666666667,0.0,5.3,60.0,1.0,1.0,decreasing,-28.4,553.54,-157.53,12747.75,9.0,7.0,3.0,553.54,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,7.5,96.8,133.93,-112.67,2.6,170.18,388.9366666666667,161.7466666666667,6.0,4.0,3549.726666666668,1112.3016666666667,
RECORD_662307,2,4484.686666666667,4484.6866666666665,27.35833333333333,3.4916666666666667,32.8,60.0,1.0,2.0,decreasing,-52.3,425.3,-930.81,5303.29,159.0,22.0,53.0,425.3,11.0,1.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,8.6,107.8,-373.54,-620.14,-8.3,0.0,385.44666666666666,231.57500000000002,1.0,1.0,3638.3533333333316,834.4316666666643,
RECORD_662337,2,2051.9183333333335,2051.9183333333335,1165.9300000000003,0.0,46.0,60.0,1.0,1.0,decreasing,-38.5,9.01,-473.18,812.76,139.0,36.0,46.33,9.01,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,13.1,75.1,281.84,35.24,13.7,470.07,268.945,128.28500000000003,8.0,2.0,397.20166666666665,1103.931666666666,
RECORD_662408,2,3549.5816666666665,3549.581666666666,2484.4249999999997,0.0,86.2,60.0,1.0,1.0,stable,-0.3,-3861.81,-4609.93,-638.37,173.0,0.0,57.67,-3861.81,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.5,77.7,131.32,-115.28,3.7,164.88,871.0266666666665,489.47999999999996,44.0,18.0,2105.4516666666664,441.7833333333334,
RECORD_662845,1,3585.7516666666666,3585.751666666666,16.666666666666668,0.0,90.3,60.0,1.0,1.0,stable,5.6,462.28,-213.19,2943.99,6.0,6.0,2.0,462.28,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,10.8,55.8,1349.31,1102.71,37.6,1500.0,387.3116666666667,241.02666666666673,2.0,2.0,1504.5916666666665,344.5349999999999,
RECORD_663029,2,3520.6199999999994,3520.6199999999994,3246.5033333333326,0.0,95.5,80.0,1.0,1.0,stable,-1.8,-1173.4,-1625.7,2234.29,125.0,6.0,41.67,-1173.4,12.0,1.0,3.0,0.6,9.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,29.8,65.7,362.89,116.29,10.3,634.4,1049.8333333333335,455.8083333333334,8.0,3.0,2063.61,44.290000000000006,
RECORD_663321,2,2666.306666666667,2666.306666666667,0.0,0.0,74.8,40.0,0.0,0.0,increasing,12.8,-233.31,-921.93,1937.95,137.0,13.0,45.67,-233.31,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.7,33.6,1166.61,920.01,43.8,1500.0,659.1033333333334,146.14166666666668,17.0,5.0,544.0633333333335,296.5266666666667,
RECORD_663950,2,2773.6200000000003,2773.62,0.0,2.0366666666666666,73.7,60.0,0.0,1.0,decreasing,-11.9,-466.48,-880.75,2099.07,198.0,15.0,66.0,-466.48,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.2,56.7,686.9,440.3,24.8,1291.36,643.5833333333334,241.63333333333335,33.0,6.0,1286.5666666666666,156.5733333333334,
RECORD_664100,2,2131.633333333333,2131.6333333333328,1794.0149999999996,0.0,76.8,80.0,1.0,1.0,increasing,30.3,372.83,-262.41,1936.19,9.0,9.0,3.0,372.83,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,13.0,71.5,444.75,198.15,20.9,800.39,276.59000000000003,0.0,0.0,0.0,1147.0983333333334,263.1933333333334,
RECORD_664442,2,2884.1583333333333,2884.1583333333338,880.8133333333334,7.011666666666667,73.3,60.0,1.0,3.0,stable,3.5,316.73,-38.83,2542.56,1.0,1.0,0.33,316.73,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,25.6,61.3,513.53,266.93,17.8,939.85,737.0283333333333,485.855,7.0,5.0,1334.5333333333333,299.06500000000005,
RECORD_664818,2,2079.8233333333337,2079.8233333333337,1986.766666666667,0.0,87.9,40.0,1.0,2.0,stable,-4.6,320.72,-147.8,1932.83,4.0,4.0,1.33,320.72,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,7.3,96.2,100.97,-145.63,4.9,103.35,152.55500000000004,0.0,1.0,0.0,1738.7133333333334,87.58166666666666,
RECORD_665005,2,5368.256666666667,5368.256666666668,4652.716666666668,0.0,84.6,60.0,1.0,1.0,increasing,29.8,717.38,-426.2,4368.28,25.0,9.0,8.33,717.38,0.0,0.0,0.0,5.9,231.0,1.0,35.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.5,66.4,861.75,615.15,16.1,1500.0,1262.426666666667,585.4050000000001,30.0,9.0,3193.384999999997,50.69166666666666,
RECORD_665216,2,4558.961666666666,4558.961666666666,5.666666666666667,0.7733333333333333,75.4,60.0,1.0,2.0,increasing,35.1,503.16,-959.95,3763.48,29.0,21.0,9.67,503.16,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,3.5,82.1,878.31,631.71,19.3,1500.0,159.065,79.035,2.0,1.0,2196.718333333332,1324.8733333333314,
RECORD_665287,2,2388.706666666667,2388.7066666666674,63.333333333333336,0.0,78.8,60.0,1.0,1.0,stable,0.6,49.4,-1938.9,1931.36,28.0,15.0,9.33,49.4,0.0,0.0,0.0,0.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,6.3,1.1,2214.52,1967.92,92.7,1500.0,149.6966666666667,50.26666666666667,2.0,1.0,20.668333333333333,3.8216666666666668,
RECORD_665785,2,3335.056666666666,3335.0566666666664,10.996666666666668,0.0,74.2,60.0,1.0,1.0,increasing,37.0,269.98,-110.0,6268.03,48.0,28.0,16.0,269.98,0.0,0.0,0.0,1.8,12.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,17.4,57.7,982.87,736.27,29.5,1500.0,580.8416666666666,236.0683333333333,15.0,5.0,1543.5083333333341,227.84,
RECORD_665961,2,3016.3700000000003,3016.37,1973.51,0.0,76.3,60.0,1.0,1.0,decreasing,-25.3,110.84,-656.06,2073.36,8.0,7.0,2.67,110.84,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,10.1,59.2,1074.55,827.95,35.6,1500.0,303.705,171.46833333333333,7.0,0.0,1482.6566666666668,155.4566666666667,
RECORD_666150,2,9772.45,9772.45,2497.255,0.0,85.7,60.0,1.0,1.0,stable,-3.6,158.6,-458.72,2505.11,126.0,47.0,42.0,158.6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,14.4,1.9,8197.61,7951.01,83.9,1500.0,1408.3116666666667,307.12000000000006,3.0,3.0,166.53,0.0,
RECORD_666389,2,9828.131666666666,9828.131666666666,4240.455,0.0,19.2,60.0,1.0,1.0,increasing,163.8,269.66,-293.56,4086.84,26.0,23.0,8.67,269.66,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,11.6,56.4,3628.57,3381.97,36.9,1500.0,1135.2699999999998,534.4916666666666,33.0,7.0,4836.400000000003,227.88666666666666,
